	Species	Accession_IDs	segment	Genus	Sort	Isolate Sort	Original_Accession_String	Errors
10636	Orthobunyavirus mpokoense	MK896536	L	Orthobunyavirus	9603.0	1	L: MK896536; M: MK896535; S: MK896534	
10637	Orthobunyavirus mpokoense	MK896535	M	Orthobunyavirus	9603.0	1	L: MK896536; M: MK896535; S: MK896534	
10638	Orthobunyavirus mpokoense	MK896534	S	Orthobunyavirus	9603.0	1	L: MK896536; M: MK896535; S: MK896534	
10639	Orthobunyavirus navioense	KX817333	L	Orthobunyavirus	9605.0	1	L: KX817333; M: KX817334; S: KX817335	
10640	Orthobunyavirus navioense	KX817334	M	Orthobunyavirus	9605.0	1	L: KX817333; M: KX817334; S: KX817335	
10641	Orthobunyavirus navioense	KX817335	S	Orthobunyavirus	9605.0	1	L: KX817333; M: KX817334; S: KX817335	
10642	Orthobunyavirus nepuyoi	MG029287	L	Orthobunyavirus	9606.0	1	L: MG029287; M: MG029288; S: MG029289	
10643	Orthobunyavirus nepuyoi	MG029288	M	Orthobunyavirus	9606.0	1	L: MG029287; M: MG029288; S: MG029289	
10644	Orthobunyavirus nepuyoi	MG029289	S	Orthobunyavirus	9606.0	1	L: MG029287; M: MG029288; S: MG029289	
10645	Orthobunyavirus nesszionaense	MH018032	L	Orthobunyavirus	9607.0	1	L: MH018032; M: MH018033; S: MH018034	
10646	Orthobunyavirus nesszionaense	MH018033	M	Orthobunyavirus	9607.0	1	L: MH018032; M: MH018033; S: MH018034	
10647	Orthobunyavirus nesszionaense	MH018034	S	Orthobunyavirus	9607.0	1	L: MH018032; M: MH018033; S: MH018034	
10648	Orthobunyavirus nolaense	MK896512	L	Orthobunyavirus	9608.0	1	L: MK896512; M: MK896511; S: MK896510	
10649	Orthobunyavirus nolaense	MK896511	M	Orthobunyavirus	9608.0	1	L: MK896512; M: MK896511; S: MK896510	
10650	Orthobunyavirus nolaense	MK896510	S	Orthobunyavirus	9608.0	1	L: MK896512; M: MK896511; S: MK896510	
10651	Orthobunyavirus northwayense	MH484312	L	Orthobunyavirus	9609.0	1	L: MH484312; M: MH102378; S: MH015350	
10652	Orthobunyavirus northwayense	MH102378	M	Orthobunyavirus	9609.0	1	L: MH484312; M: MH102378; S: MH015350	
10653	Orthobunyavirus northwayense	MH015350	S	Orthobunyavirus	9609.0	1	L: MH484312; M: MH102378; S: MH015350	
10654	Orthobunyavirus nyandoense	KJ867190	L	Orthobunyavirus	9610.0	1	L: KJ867190; M: KJ867189; S: KJ867188	
10655	Orthobunyavirus nyandoense	KJ867189	M	Orthobunyavirus	9610.0	1	L: KJ867190; M: KJ867189; S: KJ867188	
10656	Orthobunyavirus nyandoense	KJ867188	S	Orthobunyavirus	9610.0	1	L: KJ867190; M: KJ867189; S: KJ867188	
10657	Orthobunyavirus okolaense	MK896509	L	Orthobunyavirus	9613.0	1	L: MK896509; M: MK896508; S: MK896507	
10658	Orthobunyavirus okolaense	MK896508	M	Orthobunyavirus	9613.0	1	L: MK896509; M: MK896508; S: MK896507	
10659	Orthobunyavirus okolaense	MK896507	S	Orthobunyavirus	9613.0	1	L: MK896509; M: MK896508; S: MK896507	
10660	Orthobunyavirus olifantsvleiense	MW685514	L	Orthobunyavirus	9614.0	1	L: MW685514; M: MW685515; S: MW685516	
10661	Orthobunyavirus olifantsvleiense	MW685515	M	Orthobunyavirus	9614.0	1	L: MW685514; M: MW685515; S: MW685516	
10662	Orthobunyavirus olifantsvleiense	MW685516	S	Orthobunyavirus	9614.0	1	L: MW685514; M: MW685515; S: MW685516	
10663	Orthobunyavirus oribocaense	KF254773	L	Orthobunyavirus	9618.0	1	L: KF254773; M: KF254774; S: KF254775	
10664	Orthobunyavirus oribocaense	KF254774	M	Orthobunyavirus	9618.0	1	L: KF254773; M: KF254774; S: KF254775	
10665	Orthobunyavirus oribocaense	KF254775	S	Orthobunyavirus	9618.0	1	L: KF254773; M: KF254774; S: KF254775	
10666	Orthobunyavirus oropoucheense	AF484424	L	Orthobunyavirus	9621.0	1	L: AF484424; M: AF441119; S: AY237111	
10667	Orthobunyavirus oropoucheense	AF441119	M	Orthobunyavirus	9621.0	1	L: AF484424; M: AF441119; S: AY237111	
10668	Orthobunyavirus oropoucheense	AY237111	S	Orthobunyavirus	9621.0	1	L: AF484424; M: AF441119; S: AY237111	
10669	Orthobunyavirus oyoense	HM639780	L	Orthobunyavirus	9626.0	1	L: HM639780; M: HM639779; S: HM639778	
10670	Orthobunyavirus oyoense	HM639779	M	Orthobunyavirus	9626.0	1	L: HM639780; M: HM639779; S: HM639778	
10671	Orthobunyavirus oyoense	HM639778	S	Orthobunyavirus	9626.0	1	L: HM639780; M: HM639779; S: HM639778	
10672	Orthobunyavirus pacoraense	MK896500	L	Orthobunyavirus	9627.0	1	L: MK896500; M: MK896499; S: MK896498	
10673	Orthobunyavirus pacoraense	MK896499	M	Orthobunyavirus	9627.0	1	L: MK896500; M: MK896499; S: MK896498	
10674	Orthobunyavirus pacoraense	MK896498	S	Orthobunyavirus	9627.0	1	L: MK896500; M: MK896499; S: MK896498	
10675	Orthobunyavirus patoisense	MH017277	L	Orthobunyavirus	9628.0	1	L: MH017277; M: MH017283; S: MH017273	
10676	Orthobunyavirus patoisense	MH017283	M	Orthobunyavirus	9628.0	1	L: MH017277; M: MH017283; S: MH017273	
10677	Orthobunyavirus patoisense	MH017273	S	Orthobunyavirus	9628.0	1	L: MH017277; M: MH017283; S: MH017273	
10678	Orthobunyavirus peachesterense	HE795093	L	Orthobunyavirus	9631.0	1	L: HE795093; M: HE795094; S: HE795095	
10679	Orthobunyavirus peachesterense	HE795094	M	Orthobunyavirus	9631.0	1	L: HE795093; M: HE795094; S: HE795095	
10680	Orthobunyavirus peachesterense	HE795095	S	Orthobunyavirus	9631.0	1	L: HE795093; M: HE795094; S: HE795095	
10681	Orthobunyavirus porteiraense	JN968590	L	Orthobunyavirus	9632.0	1	L: JN968590; M: JN968591; S: JN968592	
10682	Orthobunyavirus porteiraense	JN968591	M	Orthobunyavirus	9632.0	1	L: JN968590; M: JN968591; S: JN968592	
10683	Orthobunyavirus porteiraense	JN968592	S	Orthobunyavirus	9632.0	1	L: JN968590; M: JN968591; S: JN968592	
10684	Orthobunyavirus potosiense	MF066368	L	Orthobunyavirus	9633.0	1	L: MF066368; M: MF066369; S: MF066370	
10685	Orthobunyavirus potosiense	MF066369	M	Orthobunyavirus	9633.0	1	L: MF066368; M: MF066369; S: MF066370	
10686	Orthobunyavirus potosiense	MF066370	S	Orthobunyavirus	9633.0	1	L: MF066368; M: MF066369; S: MF066370	
10687	Orthobunyavirus saboense	HE795096	L	Orthobunyavirus	9634.0	1	L: HE795096; M: HE795097; S: HE795098	
10688	Orthobunyavirus saboense	HE795097	M	Orthobunyavirus	9634.0	1	L: HE795096; M: HE795097; S: HE795098	
10689	Orthobunyavirus saboense	HE795098	S	Orthobunyavirus	9634.0	1	L: HE795096; M: HE795097; S: HE795098	
10690	Orthobunyavirus sangoense	HE795099	L	Orthobunyavirus	9635.0	1	L: HE795099; M: HE795100; S: HE795101	
10691	Orthobunyavirus sangoense	HE795100	M	Orthobunyavirus	9635.0	1	L: HE795099; M: HE795100; S: HE795101	
10692	Orthobunyavirus sangoense	HE795101	S	Orthobunyavirus	9635.0	1	L: HE795099; M: HE795100; S: HE795101	
10693	Orthobunyavirus sanjuanense	MK896474	L	Orthobunyavirus	9636.0	1	L: MK896474; M: MK896473; S: MK896472	
10694	Orthobunyavirus sanjuanense	MK896473	M	Orthobunyavirus	9636.0	1	L: MK896474; M: MK896473; S: MK896472	
10695	Orthobunyavirus sanjuanense	MK896472	S	Orthobunyavirus	9636.0	1	L: MK896474; M: MK896473; S: MK896472	
10696	Orthobunyavirus schmallenbergense	KC355457	L	Orthobunyavirus	9638.0	1	L: KC355457; M: KC355458; S: KC355459	
10697	Orthobunyavirus schmallenbergense	KC355458	M	Orthobunyavirus	9638.0	1	L: KC355457; M: KC355458; S: KC355459	
10698	Orthobunyavirus schmallenbergense	KC355459	S	Orthobunyavirus	9638.0	1	L: KC355457; M: KC355458; S: KC355459	
10699	Orthobunyavirus sedlecense	MH484327	L	Orthobunyavirus	9642.0	1	L: MH484327; M: MH484328; S: MH484329	
10700	Orthobunyavirus sedlecense	MH484328	M	Orthobunyavirus	9642.0	1	L: MH484327; M: MH484328; S: MH484329	
10701	Orthobunyavirus sedlecense	MH484329	S	Orthobunyavirus	9642.0	1	L: MH484327; M: MH484328; S: MH484329	
10702	Orthobunyavirus shermanense	KX100132	L	Orthobunyavirus	9643.0	1	L: KX100132; M: KX100131; S: KX100130	
10703	Orthobunyavirus shermanense	KX100131	M	Orthobunyavirus	9643.0	1	L: KX100132; M: KX100131; S: KX100130	
10704	Orthobunyavirus shermanense	KX100130	S	Orthobunyavirus	9643.0	1	L: KX100132; M: KX100131; S: KX100130	
10705	Orthobunyavirus shokweense	MH484330	L	Orthobunyavirus	9645.0	1	L: MH484330; M: MH484331; S: MH484332	
10706	Orthobunyavirus shokweense	MH484331	M	Orthobunyavirus	9645.0	1	L: MH484330; M: MH484331; S: MH484332	
10707	Orthobunyavirus shokweense	MH484332	S	Orthobunyavirus	9645.0	1	L: MH484330; M: MH484331; S: MH484332	
10708	Orthobunyavirus shuniense	KF153118	L	Orthobunyavirus	9646.0	1	L: KF153118; M: KF153117; S: KC510272	
10709	Orthobunyavirus shuniense	KF153117	M	Orthobunyavirus	9646.0	1	L: KF153118; M: KF153117; S: KC510272	
10710	Orthobunyavirus shuniense	KC510272	S	Orthobunyavirus	9646.0	1	L: KF153118; M: KF153117; S: KC510272	
10711	Orthobunyavirus simbuense	HE795108	L	Orthobunyavirus	9647.0	1	L: HE795108; M: HE795109; S: HE795110	
10712	Orthobunyavirus simbuense	HE795109	M	Orthobunyavirus	9647.0	1	L: HE795108; M: HE795109; S: HE795110	
10713	Orthobunyavirus simbuense	HE795110	S	Orthobunyavirus	9647.0	1	L: HE795108; M: HE795109; S: HE795110	
10714	Orthobunyavirus sororocaense	JN572071	L	Orthobunyavirus	9649.0	1	L: JN572071; M: JN572072; S: JN572073	
10715	Orthobunyavirus sororocaense	JN572072	M	Orthobunyavirus	9649.0	1	L: JN572071; M: JN572072; S: JN572073	
10716	Orthobunyavirus sororocaense	JN572073	S	Orthobunyavirus	9649.0	1	L: JN572071; M: JN572072; S: JN572073	
10717	Orthobunyavirus squalofluvii	MH017278	L	Orthobunyavirus	9650.0	1	L: MH017278; M: MH017284; S: MH017271	
10718	Orthobunyavirus squalofluvii	MH017284	M	Orthobunyavirus	9650.0	1	L: MH017278; M: MH017284; S: MH017271	
10719	Orthobunyavirus squalofluvii	MH017271	S	Orthobunyavirus	9650.0	1	L: MH017278; M: MH017284; S: MH017271	
10720	Orthobunyavirus tacaiumaense	MF497778	L	Orthobunyavirus	9651.0	1	L: MF497778; M: MF497776; S: MF497775	
10721	Orthobunyavirus tacaiumaense	MF497776	M	Orthobunyavirus	9651.0	1	L: MF497778; M: MF497776; S: MF497775	
10722	Orthobunyavirus tacaiumaense	MF497775	S	Orthobunyavirus	9651.0	1	L: MF497778; M: MF497776; S: MF497775	
10723	Orthobunyavirus tahynaense	EU665255	L	Orthobunyavirus	9655.0	1	L: EU665255; M: EU622819; S: EU622820	
10724	Orthobunyavirus tahynaense	EU622819	M	Orthobunyavirus	9655.0	1	L: EU665255; M: EU622819; S: EU622820	
10725	Orthobunyavirus tahynaense	EU622820	S	Orthobunyavirus	9655.0	1	L: EU665255; M: EU622819; S: EU622820	
10726	Orthobunyavirus tangaense	MK896459	L	Orthobunyavirus	9656.0	1	L: MK896459; M: MK896458; S: MK896457	
10727	Orthobunyavirus tangaense	MK896458	M	Orthobunyavirus	9656.0	1	L: MK896459; M: MK896458; S: MK896457	
10728	Orthobunyavirus tangaense	MK896457	S	Orthobunyavirus	9656.0	1	L: MK896459; M: MK896458; S: MK896457	
10729	Orthobunyavirus tataguineense	KP792678	L	Orthobunyavirus	9657.0	1	L: KP792678; M: KP792677; S: KP792676	
10730	Orthobunyavirus tataguineense	KP792677	M	Orthobunyavirus	9657.0	1	L: KP792678; M: KP792677; S: KP792676	
10731	Orthobunyavirus tataguineense	KP792676	S	Orthobunyavirus	9657.0	1	L: KP792678; M: KP792677; S: KP792676	
10732	Orthobunyavirus telokense	MK896453	L	Orthobunyavirus	9658.0	1	L: MK896453; M: MK896452; S: MK896451	
10733	Orthobunyavirus telokense	MK896452	M	Orthobunyavirus	9658.0	1	L: MK896453; M: MK896452; S: MK896451	
10734	Orthobunyavirus telokense	MK896451	S	Orthobunyavirus	9658.0	1	L: MK896453; M: MK896452; S: MK896451	
10735	Orthobunyavirus tensawense	FJ943510	L	Orthobunyavirus	9659.0	1	L: FJ943510; M: FJ943508; S: FJ943505	
10736	Orthobunyavirus tensawense	FJ943508	M	Orthobunyavirus	9659.0	1	L: FJ943510; M: FJ943508; S: FJ943505	
10737	Orthobunyavirus tensawense	FJ943505	S	Orthobunyavirus	9659.0	1	L: FJ943510; M: FJ943508; S: FJ943505	
10738	Orthobunyavirus termeilense	MK896450	L	Orthobunyavirus	9660.0	1	L: MK896450; M: MK896449; S: MK896448	
10739	Orthobunyavirus termeilense	MK896449	M	Orthobunyavirus	9660.0	1	L: MK896450; M: MK896449; S: MK896448	
10740	Orthobunyavirus termeilense	MK896448	S	Orthobunyavirus	9660.0	1	L: MK896450; M: MK896449; S: MK896448	
10741	Orthobunyavirus teteense	KP792681	L	Orthobunyavirus	9661.0	1	L: KP792681; M: KP792680; S: KP792679	
10742	Orthobunyavirus teteense	KP792680	M	Orthobunyavirus	9661.0	1	L: KP792681; M: KP792680; S: KP792679	
10743	Orthobunyavirus teteense	KP792679	S	Orthobunyavirus	9661.0	1	L: KP792681; M: KP792680; S: KP792679	
10744	Orthobunyavirus thimiriense	MH484336	L	Orthobunyavirus	9665.0	1	L: MH484336; M: MH484337; S: MH484338	
10745	Orthobunyavirus thimiriense	MH484337	M	Orthobunyavirus	9665.0	1	L: MH484336; M: MH484337; S: MH484338	
10746	Orthobunyavirus thimiriense	MH484338	S	Orthobunyavirus	9665.0	1	L: MH484336; M: MH484337; S: MH484338	
10747	Orthobunyavirus timboteuaense	MK896447	L	Orthobunyavirus	9666.0	1	L: MK896447; M: MK896446; S: MK896445	
10748	Orthobunyavirus timboteuaense	MK896446	M	Orthobunyavirus	9666.0	1	L: MK896447; M: MK896446; S: MK896445	
10749	Orthobunyavirus timboteuaense	MK896445	S	Orthobunyavirus	9666.0	1	L: MK896447; M: MK896446; S: MK896445	
10750	Orthobunyavirus trinitiense	MG792213	L	Orthobunyavirus	9667.0	1	L: MG792213; M: MG792214; S: MG792215	
10751	Orthobunyavirus trinitiense	MG792214	M	Orthobunyavirus	9667.0	1	L: MG792213; M: MG792214; S: MG792215	
10752	Orthobunyavirus trinitiense	MG792215	S	Orthobunyavirus	9667.0	1	L: MG792213; M: MG792214; S: MG792215	
10753	Orthobunyavirus turlockense	MK896444	L	Orthobunyavirus	9668.0	1	L: MK896444; M: MK896443; S: MK896442	
10754	Orthobunyavirus turlockense	MK896443	M	Orthobunyavirus	9668.0	1	L: MK896444; M: MK896443; S: MK896442	
10755	Orthobunyavirus turlockense	MK896442	S	Orthobunyavirus	9668.0	1	L: MK896444; M: MK896443; S: MK896442	
10756	Orthobunyavirus umbreense	MK330169	L	Orthobunyavirus	9669.0	1	L: MK330169; M: MK330170; S: MK330171	
10757	Orthobunyavirus umbreense	MK330170	M	Orthobunyavirus	9669.0	1	L: MK330169; M: MK330170; S: MK330171	
10758	Orthobunyavirus umbreense	MK330171	S	Orthobunyavirus	9669.0	1	L: MK330169; M: MK330170; S: MK330171	
10759	Orthobunyavirus utingaense	KF697154	L	Orthobunyavirus	9670.0	1	L: KF697154; M: KF697155; S: KF697156	
10760	Orthobunyavirus utingaense	KF697155	M	Orthobunyavirus	9670.0	1	L: KF697154; M: KF697155; S: KF697156	
10761	Orthobunyavirus utingaense	KF697156	S	Orthobunyavirus	9670.0	1	L: KF697154; M: KF697155; S: KF697156	
10762	Orthobunyavirus witwatersrandense	KP792690	L	Orthobunyavirus	9671.0	1	L: KP792690; M: KP792689; S: KP792688	
10763	Orthobunyavirus witwatersrandense	KP792689	M	Orthobunyavirus	9671.0	1	L: KP792690; M: KP792689; S: KP792688	
10764	Orthobunyavirus witwatersrandense	KP792688	S	Orthobunyavirus	9671.0	1	L: KP792690; M: KP792689; S: KP792688	
10765	Orthobunyavirus wolkbergense	KX470551	L	Orthobunyavirus	9672.0	1	L: KX470551; M: KX470552; S: KX470553	
10766	Orthobunyavirus wolkbergense	KX470552	M	Orthobunyavirus	9672.0	1	L: KX470551; M: KX470552; S: KX470553	
10767	Orthobunyavirus wolkbergense	KX470553	S	Orthobunyavirus	9672.0	1	L: KX470551; M: KX470552; S: KX470553	
10768	Orthobunyavirus wyeomyiae	JN572080	L	Orthobunyavirus	9673.0	1	L: JN572080; M: JN572081; S: JN572082	
10769	Orthobunyavirus wyeomyiae	JN572081	M	Orthobunyavirus	9673.0	1	L: JN572080; M: JN572081; S: JN572082	
10770	Orthobunyavirus wyeomyiae	JN572082	S	Orthobunyavirus	9673.0	1	L: JN572080; M: JN572081; S: JN572082	
10771	Pacuvirus caimitoense	MK330759	L	Pacuvirus	9677.0	1	L: MK330759; M: MK330760; S: MK330761	
10772	Pacuvirus caimitoense	MK330760	M	Pacuvirus	9677.0	1	L: MK330759; M: MK330760; S: MK330761	
10773	Pacuvirus caimitoense	MK330761	S	Pacuvirus	9677.0	1	L: MK330759; M: MK330760; S: MK330761	
10774	Pacuvirus chilibreense	MK330762	L	Pacuvirus	9678.0	1	L: MK330762; M: MK330763; S: MK330764	
10775	Pacuvirus chilibreense	MK330763	M	Pacuvirus	9678.0	1	L: MK330762; M: MK330763; S: MK330764	
10776	Pacuvirus chilibreense	MK330764	S	Pacuvirus	9678.0	1	L: MK330762; M: MK330763; S: MK330764	
10777	Pacuvirus evaense	KM225257	L	Pacuvirus	9679.0	1	L: KM225257; M: KM225258; S: KM225259	
10778	Pacuvirus evaense	KM225258	M	Pacuvirus	9679.0	1	L: KM225257; M: KM225258; S: KM225259	
10779	Pacuvirus evaense	KM225259	S	Pacuvirus	9679.0	1	L: KM225257; M: KM225258; S: KM225259	
10780	Pacuvirus pacuiense	KM225254	L	Pacuvirus	9680.0	1	L: KM225254; M: KM225255; S: KM225256	
10781	Pacuvirus pacuiense	KM225255	M	Pacuvirus	9680.0	1	L: KM225254; M: KM225255; S: KM225256	
10782	Pacuvirus pacuiense	KM225256	S	Pacuvirus	9680.0	1	L: KM225254; M: KM225255; S: KM225256	
10783	Pacuvirus tapirapeense	KM225260	L	Pacuvirus	9681.0	1	L: KM225260; M: KM225261; S: KM225262	
10784	Pacuvirus tapirapeense	KM225261	M	Pacuvirus	9681.0	1	L: KM225260; M: KM225261; S: KM225262	
10785	Pacuvirus tapirapeense	KM225262	S	Pacuvirus	9681.0	1	L: KM225260; M: KM225261; S: KM225262	
10786	Shangavirus shuangaoense	KM817679	L	Shangavirus	9682.0	1	L: KM817679; M: KM817714; S: KM817739	
10787	Shangavirus shuangaoense	KM817714	M	Shangavirus	9682.0	1	L: KM817679; M: KM817714; S: KM817739	
10788	Shangavirus shuangaoense	KM817739	S	Shangavirus	9682.0	1	L: KM817679; M: KM817714; S: KM817739	
10789	Cicadellivirus scaphoidei	MN982386		Cicadellivirus	9683.0	1	MN982386; MN982384; MN982385	
10790	Cicadellivirus scaphoidei	MN982384		Cicadellivirus	9683.0	1	MN982386; MN982384; MN982385	
10791	Cicadellivirus scaphoidei	MN982385		Cicadellivirus	9683.0	1	MN982386; MN982384; MN982385	
10792	Feravirus ferakinum	KP710246	L	Feravirus	9684.0	1	L: KP710246; M: KP710264; S: KP710267	
10793	Feravirus ferakinum	KP710264	M	Feravirus	9684.0	1	L: KP710246; M: KP710264; S: KP710267	
10794	Feravirus ferakinum	KP710267	S	Feravirus	9684.0	1	L: KP710246; M: KP710264; S: KP710267	
10795	Feravirus guaguaense	MN661015	L	Feravirus	9685.0	1	L: MN661015; M: MN661017; S: MN661016	
10796	Feravirus guaguaense	MN661017	M	Feravirus	9685.0	1	L: MN661015; M: MN661017; S: MN661016	
10797	Feravirus guaguaense	MN661016	S	Feravirus	9685.0	1	L: MN661015; M: MN661017; S: MN661016	
10798	Feravirus hemipterus	MT153364	L	Feravirus	9686.0	1	L: MT153364; M: MT153439; S: MT153396	
10799	Feravirus hemipterus	MT153439	M	Feravirus	9686.0	1	L: MT153364; M: MT153439; S: MT153396	
10800	Feravirus hemipterus	MT153396	S	Feravirus	9686.0	1	L: MT153364; M: MT153439; S: MT153396	
10801	Feravirus neuropterus	MW039262	L	Feravirus	9687.0	1	L: MW039262; M: MW039263; S: MW039264	
10802	Feravirus neuropterus	MW039263	M	Feravirus	9687.0	1	L: MW039262; M: MW039263; S: MW039264	
10803	Feravirus neuropterus	MW039264	S	Feravirus	9687.0	1	L: MW039262; M: MW039263; S: MW039264	
10804	Hymovirus chrysis	MW274743		Hymovirus	9688.0	1	MW274743; MW274744; MW274745	
10805	Hymovirus chrysis	MW274744		Hymovirus	9688.0	1	MW274743; MW274744; MW274745	
10806	Hymovirus chrysis	MW274745		Hymovirus	9688.0	1	MW274743; MW274744; MW274745	
10807	Hymovirus chrysurae	MW274746		Hymovirus	9689.0	1	MW274746; MW274747; MW274748	
10808	Hymovirus chrysurae	MW274747		Hymovirus	9689.0	1	MW274746; MW274747; MW274748	
10809	Hymovirus chrysurae	MW274748		Hymovirus	9689.0	1	MW274746; MW274747; MW274748	
10810	Jonvirus eboris	KP710232	L	Jonvirus	9690.0	1	L: KP710232; M: KP710240; S: KP710243	
10811	Jonvirus eboris	KP710240	M	Jonvirus	9690.0	1	L: KP710232; M: KP710240; S: KP710243	
10812	Jonvirus eboris	KP710243	S	Jonvirus	9690.0	1	L: KP710232; M: KP710240; S: KP710243	
10813	Orthophasmavirus aedis	KM817698	L	Orthophasmavirus	9691.0	1	L: KM817698; M: KM817727; S: KM817759	
10814	Orthophasmavirus aedis	KM817727	M	Orthophasmavirus	9691.0	1	L: KM817698; M: KM817727; S: KM817759	
10815	Orthophasmavirus aedis	KM817759	S	Orthophasmavirus	9691.0	1	L: KM817698; M: KM817727; S: KM817759	
10816	Orthophasmavirus anophelae	MH822966	L	Orthophasmavirus	9692.0	1	L: MH822966; M: MH822967; S: MH822968	
10817	Orthophasmavirus anophelae	MH822967	M	Orthophasmavirus	9692.0	1	L: MH822966; M: MH822967; S: MH822968	
10818	Orthophasmavirus anophelae	MH822968	S	Orthophasmavirus	9692.0	1	L: MH822966; M: MH822967; S: MH822968	
10819	Orthophasmavirus barstukasense	MW434660		Orthophasmavirus	9693.0	1	MW434660; MW434632; MW434647	
10820	Orthophasmavirus barstukasense	MW434632		Orthophasmavirus	9693.0	1	MW434660; MW434632; MW434647	
10821	Orthophasmavirus barstukasense	MW434647		Orthophasmavirus	9693.0	1	MW434660; MW434632; MW434647	
10822	Orthophasmavirus chrysis	MW274737		Orthophasmavirus	9694.0	1	MW274737; MW274738; MW274739	
10823	Orthophasmavirus chrysis	MW274738		Orthophasmavirus	9694.0	1	MW274737; MW274738; MW274739	
10824	Orthophasmavirus chrysis	MW274739		Orthophasmavirus	9694.0	1	MW274737; MW274738; MW274739	
10825	Orthophasmavirus coleopterus	MT153542	L	Orthophasmavirus	9695.0	1	L: MT153542; M: MT153459; S: MT153483	
10826	Orthophasmavirus coleopterus	MT153459	M	Orthophasmavirus	9695.0	1	L: MT153542; M: MT153459; S: MT153483	
10827	Orthophasmavirus coleopterus	MT153483	S	Orthophasmavirus	9695.0	1	L: MT153542; M: MT153459; S: MT153483	
10828	Orthophasmavirus coredoense	MN661021		Orthophasmavirus	9696.0	1	MN661021; MN661023; MN661022	
10829	Orthophasmavirus coredoense	MN661023		Orthophasmavirus	9696.0	1	MN661021; MN661023; MN661022	
10830	Orthophasmavirus coredoense	MN661022		Orthophasmavirus	9696.0	1	MN661021; MN661023; MN661022	
10831	Orthophasmavirus culicis	MF176242	L	Orthophasmavirus	9697.0	1	L: MF176242; M: MF176243; S: MF176244	
10832	Orthophasmavirus culicis	MF176243	M	Orthophasmavirus	9697.0	1	L: MF176242; M: MF176243; S: MF176244	
10833	Orthophasmavirus culicis	MF176244	S	Orthophasmavirus	9697.0	1	L: MF176242; M: MF176243; S: MF176244	
10834	Orthophasmavirus flenense	MN513376		Orthophasmavirus	9698.0	1	MN513376; MN513375; MN513374	
10835	Orthophasmavirus flenense	MN513375		Orthophasmavirus	9698.0	1	MN513376; MN513375; MN513374	
10836	Orthophasmavirus flenense	MN513374		Orthophasmavirus	9698.0	1	MN513376; MN513375; MN513374	
10837	Orthophasmavirus fushunense	MZ209987	L	Orthophasmavirus	9699.0	1	L: MZ209987; M: MZ209988; S: MZ209989	
10838	Orthophasmavirus fushunense	MZ209988	M	Orthophasmavirus	9699.0	1	L: MZ209987; M: MZ209988; S: MZ209989	
10839	Orthophasmavirus fushunense	MZ209989	S	Orthophasmavirus	9699.0	1	L: MZ209987; M: MZ209988; S: MZ209989	
