	Species	Accession_IDs	segment	Genus	Sort	Isolate Sort	Original_Accession_String	Errors
1194	Orthobunyavirus cacheense	KX100119	M	Orthobunyavirus	9520.0	3.0	L: KX100120; M: KX100119; S: KX100118	
1195	Orthobunyavirus cacheense	KX100118	S	Orthobunyavirus	9520.0	3.0	L: KX100120; M: KX100119; S: KX100118	
1196	Orthobunyavirus cacheense	KX100129	L	Orthobunyavirus	9521.0	4.0	L: KX100129; M: KX100128; S: KX100127	
1197	Orthobunyavirus cacheense	KX100128	M	Orthobunyavirus	9521.0	4.0	L: KX100129; M: KX100128; S: KX100127	
1198	Orthobunyavirus cacheense	KX100127	S	Orthobunyavirus	9521.0	4.0	L: KX100129; M: KX100128; S: KX100127	
1199	Orthobunyavirus caraparuense	KT334540	L	Orthobunyavirus	9524.0	2.0	L: KT334540	
1200	Orthobunyavirus caraparuense	KM092512	L	Orthobunyavirus	9525.0	3.0	L: KM092512; M: KM092513; S: KM092514	
1201	Orthobunyavirus caraparuense	KM092513	M	Orthobunyavirus	9525.0	3.0	L: KM092512; M: KM092513; S: KM092514	
1202	Orthobunyavirus caraparuense	KM092514	S	Orthobunyavirus	9525.0	3.0	L: KM092512; M: KM092513; S: KM092514	
1203	Orthobunyavirus caraparuense	MG029275	L	Orthobunyavirus	9527.0	5.0	L: MG029275; M: MG029276; S: MG029277	
1204	Orthobunyavirus caraparuense	MG029276	M	Orthobunyavirus	9527.0	5.0	L: MG029275; M: MG029276; S: MG029277	
1205	Orthobunyavirus caraparuense	MG029277	S	Orthobunyavirus	9527.0	5.0	L: MG029275; M: MG029276; S: MG029277	
1206	Orthobunyavirus catqueense	JX983194	L	Orthobunyavirus	9529.0	2.0	L: JX983194; M: JX983193; S: JX983192	
1207	Orthobunyavirus catqueense	JX983193	M	Orthobunyavirus	9529.0	2.0	L: JX983194; M: JX983193; S: JX983192	
1208	Orthobunyavirus catqueense	JX983192	S	Orthobunyavirus	9529.0	2.0	L: JX983194; M: JX983193; S: JX983192	
1209	Orthobunyavirus catuense	KP792675	L	Orthobunyavirus	9531.0	2.0	L: KP792675; M: KP792674; S: KP792673	
1210	Orthobunyavirus catuense	KP792674	M	Orthobunyavirus	9531.0	2.0	L: KP792675; M: KP792674; S: KP792673	
1211	Orthobunyavirus catuense	KP792673	S	Orthobunyavirus	9531.0	2.0	L: KP792675; M: KP792674; S: KP792673	
1212	Orthobunyavirus encephalitidis	U31989	S	Orthobunyavirus	9535.0	2.0	S: U31989	
1213	Orthobunyavirus gamboaense	KM272183	L	Orthobunyavirus	9540.0	3.0	L: KM272183; M: KM272184; S: KM272185	
1214	Orthobunyavirus gamboaense	KM272184	M	Orthobunyavirus	9540.0	3.0	L: KM272183; M: KM272184; S: KM272185	
1215	Orthobunyavirus gamboaense	KM272185	S	Orthobunyavirus	9540.0	3.0	L: KM272183; M: KM272184; S: KM272185	
1216	Orthobunyavirus gamboaense	KM272186	L	Orthobunyavirus	9541.0	4.0	L: KM272186; M: KM272187; S: KM272188	
1217	Orthobunyavirus gamboaense	KM272187	M	Orthobunyavirus	9541.0	4.0	L: KM272186; M: KM272187; S: KM272188	
1218	Orthobunyavirus gamboaense	KM272188	S	Orthobunyavirus	9541.0	4.0	L: KM272186; M: KM272187; S: KM272188	
1219	Orthobunyavirus ganganense	KF234256	L	Orthobunyavirus	9544.0	2.0	L: KF234256; M: KF234257; S: KF234258	
1220	Orthobunyavirus ganganense	KF234257	M	Orthobunyavirus	9544.0	2.0	L: KF234256; M: KF234257; S: KF234258	
1221	Orthobunyavirus ganganense	KF234258	S	Orthobunyavirus	9544.0	2.0	L: KF234256; M: KF234257; S: KF234258	
1222	Orthobunyavirus guamaense	KP792657	L	Orthobunyavirus	9547.0	2.0	L: KP792657; M: KP792656; S: KP792655	
1223	Orthobunyavirus guamaense	KP792656	M	Orthobunyavirus	9547.0	2.0	L: KP792657; M: KP792656; S: KP792655	
1224	Orthobunyavirus guamaense	KP792655	S	Orthobunyavirus	9547.0	2.0	L: KP792657; M: KP792656; S: KP792655	
1225	Orthobunyavirus guaratubaense	MK896557	L	Orthobunyavirus	9549.0	2.0	L: MK896557; M: MK896556; S: MK896555	
1226	Orthobunyavirus guaratubaense	MK896556	M	Orthobunyavirus	9549.0	2.0	L: MK896557; M: MK896556; S: MK896555	
1227	Orthobunyavirus guaratubaense	MK896555	S	Orthobunyavirus	9549.0	2.0	L: MK896557; M: MK896556; S: MK896555	
1228	Orthobunyavirus jamestownense	EU789573	L	Orthobunyavirus	9564.0	2.0	L: EU789573; M: U88059; S: U47137	
1229	Orthobunyavirus jamestownense	U88059	M	Orthobunyavirus	9564.0	2.0	L: EU789573; M: U88059; S: U47137	
1230	Orthobunyavirus jamestownense	U47137	S	Orthobunyavirus	9564.0	2.0	L: EU789573; M: U88059; S: U47137	
1231	Orthobunyavirus jamestownense	KX817318	L	Orthobunyavirus	9565.0	3.0	L: KX817318; M: KX817319; S: KX817320	
1232	Orthobunyavirus jamestownense	KX817319	M	Orthobunyavirus	9565.0	3.0	L: KX817318; M: KX817319; S: KX817320	
1233	Orthobunyavirus jamestownense	KX817320	S	Orthobunyavirus	9565.0	3.0	L: KX817318; M: KX817319; S: KX817320	
1234	Orthobunyavirus jamestownense	KX817336	L	Orthobunyavirus	9566.0	4.0	L: KX817336; M: KX817337; S: KX817338	
1235	Orthobunyavirus jamestownense	KX817337	M	Orthobunyavirus	9566.0	4.0	L: KX817336; M: KX817337; S: KX817338	
1236	Orthobunyavirus jamestownense	KX817338	S	Orthobunyavirus	9566.0	4.0	L: KX817336; M: KX817337; S: KX817338	
1237	Orthobunyavirus kernense	MG828823	L	Orthobunyavirus	9571.0	2.0	L: MG828823; M: MG820264; S: MG696865	
1238	Orthobunyavirus kernense	MG820264	M	Orthobunyavirus	9571.0	2.0	L: MG828823; M: MG820264; S: MG696865	
1239	Orthobunyavirus kernense	MG696865	S	Orthobunyavirus	9571.0	2.0	L: MG828823; M: MG820264; S: MG696865	
1240	Orthobunyavirus kernense	MH484324	L	Orthobunyavirus	9572.0	3.0	L: MH484324; M: MH484325; S: MH484326	
1241	Orthobunyavirus kernense	MH484325	M	Orthobunyavirus	9572.0	3.0	L: MH484324; M: MH484325; S: MH484326	
1242	Orthobunyavirus kernense	MH484326	S	Orthobunyavirus	9572.0	3.0	L: MH484324; M: MH484325; S: MH484326	
1243	Orthobunyavirus khatangaense	HQ734817	L	Orthobunyavirus	9576.0	2.0	L: HQ734817; M: HQ734821; S: HQ734824	
1244	Orthobunyavirus khatangaense	HQ734821	M	Orthobunyavirus	9576.0	2.0	L: HQ734817; M: HQ734821; S: HQ734824	
1245	Orthobunyavirus khatangaense	HQ734824	S	Orthobunyavirus	9576.0	2.0	L: HQ734817; M: HQ734821; S: HQ734824	
1246	Orthobunyavirus koongoli	MK896432	L	Orthobunyavirus	9578.0	2.0	L: MK896432; M: MK896431; S: MK896430	
1247	Orthobunyavirus koongoli	MK896431	M	Orthobunyavirus	9578.0	2.0	L: MK896432; M: MK896431; S: MK896430	
1248	Orthobunyavirus koongoli	MK896430	S	Orthobunyavirus	9578.0	2.0	L: MK896432; M: MK896431; S: MK896430	
1249	Orthobunyavirus madridense	MK896441	L	Orthobunyavirus	9588.0	2.0	L: MK896441; M: MK896440; S: MK896439	
1250	Orthobunyavirus madridense	MK896440	M	Orthobunyavirus	9588.0	2.0	L: MK896441; M: MK896440; S: MK896439	
1251	Orthobunyavirus madridense	MK896439	S	Orthobunyavirus	9588.0	2.0	L: MK896441; M: MK896440; S: MK896439	
1252	Orthobunyavirus nyandoense	KJ867202	L	Orthobunyavirus	9612.0	3.0	L: KJ867202; M: KJ867201; S: KJ867200	
1253	Orthobunyavirus nyandoense	KJ867201	M	Orthobunyavirus	9612.0	3.0	L: KJ867202; M: KJ867201; S: KJ867200	
1254	Orthobunyavirus nyandoense	KJ867200	S	Orthobunyavirus	9612.0	3.0	L: KJ867202; M: KJ867201; S: KJ867200	
1255	Orthobunyavirus oribocaense	MK896518	L	Orthobunyavirus	9619.0	2.0	L: MK896518; M: MK896517; S: MK896516	
1256	Orthobunyavirus oribocaense	MK896517	M	Orthobunyavirus	9619.0	2.0	L: MK896518; M: MK896517; S: MK896516	
1257	Orthobunyavirus oribocaense	MK896516	S	Orthobunyavirus	9619.0	2.0	L: MK896518; M: MK896517; S: MK896516	
1258	Orthobunyavirus oribocaense	MK896477	L	Orthobunyavirus	9620.0	3.0	L: MK896477; M: MK896476; S: MK896475	
1259	Orthobunyavirus oribocaense	MK896476	M	Orthobunyavirus	9620.0	3.0	L: MK896477; M: MK896476; S: MK896475	
1260	Orthobunyavirus oribocaense	MK896475	S	Orthobunyavirus	9620.0	3.0	L: MK896477; M: MK896476; S: MK896475	
1261	Orthobunyavirus oropoucheense	KF697142	L	Orthobunyavirus	9622.0	2.0	L: KF697142; M: KF697143; S: KF697144	
1262	Orthobunyavirus oropoucheense	KF697143	M	Orthobunyavirus	9622.0	2.0	L: KF697142; M: KF697143; S: KF697144	
1263	Orthobunyavirus oropoucheense	KF697144	S	Orthobunyavirus	9622.0	2.0	L: KF697142; M: KF697143; S: KF697144	
1264	Orthobunyavirus oropoucheense	KF697147	L	Orthobunyavirus	9623.0	3.0	L: KF697147; M: KF697145; S: KF697146	
1265	Orthobunyavirus oropoucheense	KF697145	M	Orthobunyavirus	9623.0	3.0	L: KF697147; M: KF697145; S: KF697146	
1266	Orthobunyavirus oropoucheense	KF697146	S	Orthobunyavirus	9623.0	3.0	L: KF697147; M: KF697145; S: KF697146	
1267	Orthobunyavirus oropoucheense	KP691627	L	Orthobunyavirus	9624.0	4.0	L: KP691627; M: KP691628; S: KP691629	
1268	Orthobunyavirus oropoucheense	KP691628	M	Orthobunyavirus	9624.0	4.0	L: KP691627; M: KP691628; S: KP691629	
1269	Orthobunyavirus oropoucheense	KP691629	S	Orthobunyavirus	9624.0	4.0	L: KP691627; M: KP691628; S: KP691629	
1270	Orthobunyavirus patoisense	MH017276	L	Orthobunyavirus	9629.0	2.0	L: MH017276; M: MH017282; S: MH017270	
1271	Orthobunyavirus patoisense	MH017282	M	Orthobunyavirus	9629.0	2.0	L: MH017276; M: MH017282; S: MH017270	
1272	Orthobunyavirus patoisense	MH017270	S	Orthobunyavirus	9629.0	2.0	L: MH017276; M: MH017282; S: MH017270	
1273	Orthobunyavirus sanjuanense	MK896486	L	Orthobunyavirus	9637.0	2.0	L: MK896486; M: MK896485; S: MK896484	
1274	Orthobunyavirus sanjuanense	MK896485	M	Orthobunyavirus	9637.0	2.0	L: MK896486; M: MK896485; S: MK896484	
1275	Orthobunyavirus sanjuanense	MK896484	S	Orthobunyavirus	9637.0	2.0	L: MK896486; M: MK896485; S: MK896484	
1276	Orthobunyavirus schmallenbergense	HE795090	L	Orthobunyavirus	9639.0	2.0	L: HE795090; M: HE795091; S: HE795092	
1277	Orthobunyavirus schmallenbergense	HE795091	M	Orthobunyavirus	9639.0	2.0	L: HE795090; M: HE795091; S: HE795092	
1278	Orthobunyavirus schmallenbergense	HE795092	S	Orthobunyavirus	9639.0	2.0	L: HE795090; M: HE795091; S: HE795092	
1279	Orthobunyavirus schmallenbergense	HE795102	L	Orthobunyavirus	9640.0	3.0	L: HE795102; M: HE795103; S: HE795104	
1280	Orthobunyavirus schmallenbergense	HE795103	M	Orthobunyavirus	9640.0	3.0	L: HE795102; M: HE795103; S: HE795104	
1281	Orthobunyavirus schmallenbergense	HE795104	S	Orthobunyavirus	9640.0	3.0	L: HE795102; M: HE795103; S: HE795104	
1282	Orthobunyavirus schmallenbergense	HE795105	L	Orthobunyavirus	9641.0	4.0	L: HE795105; M: HE795106; S: HE795107	
1283	Orthobunyavirus schmallenbergense	HE795106	M	Orthobunyavirus	9641.0	4.0	L: HE795105; M: HE795106; S: HE795107	
1284	Orthobunyavirus schmallenbergense	HE795107	S	Orthobunyavirus	9641.0	4.0	L: HE795105; M: HE795106; S: HE795107	
1285	Orthobunyavirus shermanense	KX100111	L	Orthobunyavirus	9644.0	2.0	L: KX100111; M: KX100110; S: KX100109	
1286	Orthobunyavirus shermanense	KX100110	M	Orthobunyavirus	9644.0	2.0	L: KX100111; M: KX100110; S: KX100109	
1287	Orthobunyavirus shermanense	KX100109	S	Orthobunyavirus	9644.0	2.0	L: KX100111; M: KX100110; S: KX100109	
1288	Orthobunyavirus teteense	KP792654	L	Orthobunyavirus	9662.0	2.0	L: KP792654; M: KP792653; S: KP792652	
1289	Orthobunyavirus teteense	KP792653	M	Orthobunyavirus	9662.0	2.0	L: KP792654; M: KP792653; S: KP792652	
1290	Orthobunyavirus teteense	KP792652	S	Orthobunyavirus	9662.0	2.0	L: KP792654; M: KP792653; S: KP792652	
1291	Orthobunyavirus teteense	EU409297	M	Orthobunyavirus	9664.0	4.0	M: EU409297	
1292	Orthobunyavirus wyeomyiae	JN572074	L	Orthobunyavirus	9674.0	2.0	L: JN572074; M: JN572075; S: JN572076	
1293	Orthobunyavirus wyeomyiae	JN572075	M	Orthobunyavirus	9674.0	2.0	L: JN572074; M: JN572075; S: JN572076	
1294	Orthobunyavirus wyeomyiae	JN572076	S	Orthobunyavirus	9674.0	2.0	L: JN572074; M: JN572075; S: JN572076	
1295	Orthobunyavirus wyeomyiae	KX579499	L	Orthobunyavirus	9675.0	3.0	L: KX579499; M: KX579500; S: KX579501	
1296	Orthobunyavirus wyeomyiae	KX579500	M	Orthobunyavirus	9675.0	3.0	L: KX579499; M: KX579500; S: KX579501	
1297	Orthobunyavirus wyeomyiae	KX579501	S	Orthobunyavirus	9675.0	3.0	L: KX579499; M: KX579500; S: KX579501	
1298	Frijoles phlebovirus	KX611391	L	Phlebovirus	9763.0	2.0	L: KX611391; M: KX611392; S: KX611393	
1299	Frijoles phlebovirus	KX611392	M	Phlebovirus	9763.0	2.0	L: KX611391; M: KX611392; S: KX611393	
1300	Frijoles phlebovirus	KX611393	S	Phlebovirus	9763.0	2.0	L: KX611391; M: KX611392; S: KX611393	
1301	Phlebovirus candiruense	HM119404	L	Phlebovirus	9778.0	2.0	L: HM119404; M: HM119405; S: HM119406	
1302	Phlebovirus candiruense	HM119405	M	Phlebovirus	9778.0	2.0	L: HM119404; M: HM119405; S: HM119406	
1303	Phlebovirus candiruense	HM119406	S	Phlebovirus	9778.0	2.0	L: HM119404; M: HM119405; S: HM119406	
1304	Phlebovirus candiruense	HM466934	L	Phlebovirus	9779.0	3.0	L: HM466934; M: HM466935; S: HM466936	
1305	Phlebovirus candiruense	HM466935	M	Phlebovirus	9779.0	3.0	L: HM466934; M: HM466935; S: HM466936	
1306	Phlebovirus candiruense	HM466936	S	Phlebovirus	9779.0	3.0	L: HM466934; M: HM466935; S: HM466936	
1307	Phlebovirus candiruense	HM119422	L	Phlebovirus	9780.0	4.0	L: HM119422; M: HM119423; S: HM119424	
1308	Phlebovirus candiruense	HM119423	M	Phlebovirus	9780.0	4.0	L: HM119422; M: HM119423; S: HM119424	
1309	Phlebovirus candiruense	HM119424	S	Phlebovirus	9780.0	4.0	L: HM119422; M: HM119423; S: HM119424	
1310	Phlebovirus candiruense	HM119419	L	Phlebovirus	9781.0	5.0	L: HM119419; M: HM119420; S: HM119421	
1311	Phlebovirus candiruense	HM119420	M	Phlebovirus	9781.0	5.0	L: HM119419; M: HM119420; S: HM119421	
1312	Phlebovirus candiruense	HM119421	S	Phlebovirus	9781.0	5.0	L: HM119419; M: HM119420; S: HM119421	
1313	Phlebovirus candiruense	HM119428	L	Phlebovirus	9782.0	6.0	L: HM119428; M: HM119429; S: HM119430	
1314	Phlebovirus candiruense	HM119429	M	Phlebovirus	9782.0	6.0	L: HM119428; M: HM119429; S: HM119430	
1315	Phlebovirus candiruense	HM119430	S	Phlebovirus	9782.0	6.0	L: HM119428; M: HM119429; S: HM119430	
1316	Phlebovirus napoliense	KP863799	L	Phlebovirus	9810.0	2.0	L: KP863799; M: KP863800; S: KP863801	
1317	Phlebovirus napoliense	KP863800	M	Phlebovirus	9810.0	2.0	L: KP863799; M: KP863800; S: KP863801	
1318	Phlebovirus napoliense	KP863801	S	Phlebovirus	9810.0	2.0	L: KP863799; M: KP863800; S: KP863801	
1319	Phlebovirus napoliense	KY662287	L	Phlebovirus	9811.0	3.0	L: KY662287 ; S: KY662280	
1320	Phlebovirus napoliense	KY662280	S	Phlebovirus	9811.0	3.0	L: KY662287 ; S: KY662280	
1321	Phlebovirus napoliense	OU230765	L	Phlebovirus	9812.0	4.0	L: OU230765; M: OU230766; S: OU230767	
1322	Phlebovirus napoliense	OU230766	M	Phlebovirus	9812.0	4.0	L: OU230765; M: OU230766; S: OU230767	
1323	Phlebovirus napoliense	OU230767	S	Phlebovirus	9812.0	4.0	L: OU230765; M: OU230766; S: OU230767	
1324	Phlebovirus napoliense	GU135606	L	Phlebovirus	9813.0	5.0	L: GU135606; M: GU135607; S: GU135608	
1325	Phlebovirus napoliense	GU135607	M	Phlebovirus	9813.0	5.0	L: GU135606; M: GU135607; S: GU135608	
1326	Phlebovirus napoliense	GU135608	S	Phlebovirus	9813.0	5.0	L: GU135606; M: GU135607; S: GU135608	
1327	Phlebovirus napoliense	KY439873	L	Phlebovirus	9814.0	6.0	L: KY439873	
1328	Phlebovirus salehabadense	HM043725	L	Phlebovirus	9828.0	2.0	L: HM043725	
1329	Phlebovirus salehabadense	MG573144	L	Phlebovirus	9829.0	3.0	L: MG573144; M: MG573145; S: MG573146	
1330	Phlebovirus salehabadense	MG573145	M	Phlebovirus	9829.0	3.0	L: MG573144; M: MG573145; S: MG573146	
1331	Phlebovirus salehabadense	MG573146	S	Phlebovirus	9829.0	3.0	L: MG573144; M: MG573145; S: MG573146	
1332	Phlebovirus salehabadense	GU446656	L	Phlebovirus	9830.0	4.0	L: GU446656	
1333	Phlebovirus salehabadense	JX472400	L	Phlebovirus	9831.0	5.0	L: JX472400; M: JX472401; S: JX472402	
1334	Phlebovirus salehabadense	JX472401	M	Phlebovirus	9831.0	5.0	L: JX472400; M: JX472401; S: JX472402	
1335	Phlebovirus salehabadense	JX472402	S	Phlebovirus	9831.0	5.0	L: JX472400; M: JX472401; S: JX472402	
1336	Phlebovirus salehabadense	MG573142	L	Phlebovirus	9832.0	6.0	L: MG573142; M: MG573143; S: MG573147	
1337	Phlebovirus salehabadense	MG573143	M	Phlebovirus	9832.0	6.0	L: MG573142; M: MG573143; S: MG573147	
1338	Phlebovirus salehabadense	MG573147	S	Phlebovirus	9832.0	6.0	L: MG573142; M: MG573143; S: MG573147	
1339	Phlebovirus toroense	KP272043	L	Phlebovirus	9839.0	2.0	L: KP272043; M: KP272045; S: KP272044	
1340	Phlebovirus toroense	KP272045	M	Phlebovirus	9839.0	2.0	L: KP272043; M: KP272045; S: KP272044	
1341	Phlebovirus toroense	KP272044	S	Phlebovirus	9839.0	2.0	L: KP272043; M: KP272045; S: KP272044	
1342	Uukuvirus uukuniemiense	JF838324	L	Uukuvirus	9878.0	2.0	L: JF838324; M: JF838325; S: JF838326	
1343	Uukuvirus uukuniemiense	JF838325	M	Uukuvirus	9878.0	2.0	L: JF838324; M: JF838325; S: JF838326	
1344	Uukuvirus uukuniemiense	JF838326	S	Uukuvirus	9878.0	2.0	L: JF838324; M: JF838325; S: JF838326	
1345	Uukuvirus uukuniemiense	JQ924562	L	Uukuvirus	9879.0	3.0	L: JQ924562; M: JQ924563; S: JQ924564	
1346	Uukuvirus uukuniemiense	JQ924563	M	Uukuvirus	9879.0	3.0	L: JQ924562; M: JQ924563; S: JQ924564	
1347	Uukuvirus uukuniemiense	JQ924564	S	Uukuvirus	9879.0	3.0	L: JQ924562; M: JQ924563; S: JQ924564	
1348	Mykissvirus tructae	KX882069	Seg1	Mykissvirus	9920.0	2.0	Seg1: KX882069 ; Seg2: KX882070; Seg3: KX882071; Seg4: KX882072; Seg5: KX882073; Seg6: KX882074; Seg7: KX882075; Seg8: KX882076	
1349	Mykissvirus tructae	KX882070	Seg2	Mykissvirus	9920.0	2.0	Seg1: KX882069 ; Seg2: KX882070; Seg3: KX882071; Seg4: KX882072; Seg5: KX882073; Seg6: KX882074; Seg7: KX882075; Seg8: KX882076	
1350	Mykissvirus tructae	KX882071	Seg3	Mykissvirus	9920.0	2.0	Seg1: KX882069 ; Seg2: KX882070; Seg3: KX882071; Seg4: KX882072; Seg5: KX882073; Seg6: KX882074; Seg7: KX882075; Seg8: KX882076	
1351	Mykissvirus tructae	KX882072	Seg4	Mykissvirus	9920.0	2.0	Seg1: KX882069 ; Seg2: KX882070; Seg3: KX882071; Seg4: KX882072; Seg5: KX882073; Seg6: KX882074; Seg7: KX882075; Seg8: KX882076	
1352	Mykissvirus tructae	KX882073	Seg5	Mykissvirus	9920.0	2.0	Seg1: KX882069 ; Seg2: KX882070; Seg3: KX882071; Seg4: KX882072; Seg5: KX882073; Seg6: KX882074; Seg7: KX882075; Seg8: KX882076	
1353	Mykissvirus tructae	KX882074	Seg6	Mykissvirus	9920.0	2.0	Seg1: KX882069 ; Seg2: KX882070; Seg3: KX882071; Seg4: KX882072; Seg5: KX882073; Seg6: KX882074; Seg7: KX882075; Seg8: KX882076	
1354	Mykissvirus tructae	KX882075	Seg7	Mykissvirus	9920.0	2.0	Seg1: KX882069 ; Seg2: KX882070; Seg3: KX882071; Seg4: KX882072; Seg5: KX882073; Seg6: KX882074; Seg7: KX882075; Seg8: KX882076	
1355	Mykissvirus tructae	KX882076	Seg8	Mykissvirus	9920.0	2.0	Seg1: KX882069 ; Seg2: KX882070; Seg3: KX882071; Seg4: KX882072; Seg5: KX882073; Seg6: KX882074; Seg7: KX882075; Seg8: KX882076	
1356	Alphahypovirus macrophominae	KP900893		Alphahypovirus	9998.0	2.0	KP900893	
1357	Betahypovirus sclerotiniae	MN617170		Betahypovirus	10006.0	2.0	MN617170	
1358	Epsilonhypovirus entoleucae	LC333733		Epsilonhypovirus	10015.0	2.0	LC333733	
1359	Epsilonhypovirus japonicum	KP208178		Epsilonhypovirus	10017.0	2.0	KP208178	
1360	Thetahypovirus sclerotiniae	MT157414		Thetahypovirus	10031.0	2.0	MT157414	
1361	Cherry chlorotic rusty spot associated partitivirus	AJ781401	RNA1	Alphapartitivirus	10036.0	2.0	RNA1: AJ781401; RNA2: AJ781402	
1362	Cherry chlorotic rusty spot associated partitivirus	AJ781402	RNA2	Alphapartitivirus	10036.0	2.0	RNA1: AJ781401; RNA2: AJ781402	
1363	Heterobasidion partitivirus 13	KF963179	RNA1	Alphapartitivirus	10043.0	2.0	RNA1: KF963179; RNA2: KF963180	
1364	Heterobasidion partitivirus 13	KF963180	RNA2	Alphapartitivirus	10043.0	2.0	RNA1: KF963179; RNA2: KF963180	
1365	Heterobasidion partitivirus 13	KF963181	RNA1	Alphapartitivirus	10044.0	3.0	RNA1: KF963181; RNA2: KF963182	
1366	Heterobasidion partitivirus 13	KF963182	RNA2	Alphapartitivirus	10044.0	3.0	RNA1: KF963181; RNA2: KF963182	
1367	Heterobasidion partitivirus 13	KF963183	RNA1	Alphapartitivirus	10045.0	4.0	RNA1: KF963183; RNA2: KF963184	
1368	Heterobasidion partitivirus 13	KF963184	RNA2	Alphapartitivirus	10045.0	4.0	RNA1: KF963183; RNA2: KF963184	
1369	Vicia cryptic virus	EU605883	RNA1	Alphapartitivirus	10050.0	2.0	RNA1: EU605883; RNA2: EU605884	
1370	Vicia cryptic virus	EU605884	RNA2	Alphapartitivirus	10050.0	2.0	RNA1: EU605883; RNA2: EU605884	
1371	Vicia cryptic virus	EF173392	RNA1	Alphapartitivirus	10051.0	3.0	RNA1: EF173392; RNA2: EF173391	
1372	Vicia cryptic virus	EF173391	RNA2	Alphapartitivirus	10051.0	3.0	RNA1: EF173392; RNA2: EF173391	
1373	Vicia cryptic virus	EF173396	RNA1	Alphapartitivirus	10052.0	4.0	RNA1: EF173396; RNA2: EF173395	
1374	Vicia cryptic virus	EF173395	RNA2	Alphapartitivirus	10052.0	4.0	RNA1: EF173396; RNA2: EF173395	
1375	Vicia cryptic virus	EF173394	RNA1	Alphapartitivirus	10053.0	5.0	RNA1: EF173394; RNA2: EF173393	
1376	Vicia cryptic virus	EF173393	RNA2	Alphapartitivirus	10053.0	5.0	RNA1: EF173394; RNA2: EF173393	
1377	Vicia cryptic virus	EF173389	RNA1	Alphapartitivirus	10054.0	6.0	RNA1: EF173389	
1378	Vicia cryptic virus	EF173390	RNA2	Alphapartitivirus	10055.0	7.0	RNA2: EF173390	
1379	Cannabis cryptic virus	KX709964	RNA1	Betapartitivirus	10059.0	2.0	RNA1: KX709964; RNA2: KX709965	
1380	Cannabis cryptic virus	KX709965	RNA2	Betapartitivirus	10059.0	2.0	RNA1: KX709964; RNA2: KX709965	
1381	Ceratocystis resinifera virus 1	AY247204	RNA1	Betapartitivirus	10061.0	2.0	RNA1: AY247204; RNA2: AY247205	
1382	Ceratocystis resinifera virus 1	AY247205	RNA2	Betapartitivirus	10061.0	2.0	RNA1: AY247204; RNA2: AY247205	
1383	Ceratocystis resinifera virus 1	AY260756	RNA1	Betapartitivirus	10062.0	3.0	RNA1: AY260756; RNA2: AY260757	
1384	Ceratocystis resinifera virus 1	AY260757	RNA2	Betapartitivirus	10062.0	3.0	RNA1: AY260756; RNA2: AY260757	
1385	Fusarium poae virus 1	LC150606	RNA1	Betapartitivirus	10066.0	2.0	RNA1: LC150606; RNA2: LC150607	
1386	Fusarium poae virus 1	LC150607	RNA2	Betapartitivirus	10066.0	2.0	RNA1: LC150606; RNA2: LC150607	
1387	Heterobasidion partitivirus 2	KF551880	RNA1	Betapartitivirus	10068.0	2.0	RNA1: KF551880	
1388	Heterobasidion partitivirus 2	KF551881	RNA1	Betapartitivirus	10069.0	3.0	RNA1: KF551881	
1389	Heterobasidion partitivirus 2	KF551882	RNA1	Betapartitivirus	10070.0	4.0	RNA1: KF551882	
1390	Heterobasidion partitivirus 2	KF551883	RNA1	Betapartitivirus	10071.0	5.0	RNA1: KF551883	
1391	Heterobasidion partitivirus 2	KF551884	RNA1	Betapartitivirus	10072.0	6.0	RNA1: KF551884	
1392	Heterobasidion partitivirus 2	KF551885	RNA1	Betapartitivirus	10073.0	7.0	RNA1: KF551885	
